服务区,子集掩码,货箱编号列表,机型,箱数,质量_kg,体积_m3,能耗_kwh,作业时间_s,返航SOC
S001,24971,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,24972,"S001-WAT-01,S001-WAT-02,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,24973,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24974,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24975,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,24976,"S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,24977,"S001-MED-01,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24978,"S001-MED-02,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24979,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,24980,"S001-WAT-01,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,24981,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24982,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24983,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,24984,"S001-WAT-02,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,24985,"S001-MED-01,S001-WAT-02,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24986,"S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24987,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,24992,"S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,24993,"S001-MED-01,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24994,"S001-MED-02,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,24995,"S001-MED-01,S001-MED-02,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,24996,"S001-WAT-01,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,24997,"S001-MED-01,S001-WAT-01,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24998,"S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,24999,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,25000,"S001-WAT-02,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,25001,"S001-MED-01,S001-WAT-02,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25002,"S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25003,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,25008,"S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,25009,"S001-MED-01,S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25010,"S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25011,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,25024,"S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,25025,"S001-MED-01,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25026,"S001-MED-02,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25027,"S001-MED-01,S001-MED-02,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,25028,"S001-WAT-01,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,25029,"S001-MED-01,S001-WAT-01,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25030,"S001-MED-02,S001-WAT-01,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25031,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,25032,"S001-WAT-02,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,25033,"S001-MED-01,S001-WAT-02,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25034,"S001-MED-02,S001-WAT-02,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25035,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,25040,"S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,25041,"S001-MED-01,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25042,"S001-MED-02,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25043,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,25056,"S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,25057,"S001-MED-01,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25058,"S001-MED-02,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25059,"S001-MED-01,S001-MED-02,S001-WAT-04,S001-WAT-05,S001-WAT-06,S001-WAT-07,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,25088,"S001-WAT-08,S001-HYG-01,S001-HYG-02",C,3,26.0,0.097,2.059464900660192,1295.280847221722,0.742566887417476
S001,25089,"S001-MED-01,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,4,29.0,0.109,2.0821059859817432,1361.280847221722,0.7397367517522822
S001,25090,"S001-MED-02,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,4,29.0,0.109,2.0821059859817432,1361.280847221722,0.7397367517522822
S001,25091,"S001-MED-01,S001-MED-02,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,32.0,0.121,2.1067970435728185,1427.280847221722,0.7366503695533977
S001,25092,"S001-WAT-01,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,4,40.0,0.124,2.183932374118546,1361.280847221722,0.7270084532351817
S001,25093,"S001-MED-01,S001-WAT-01,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,25094,"S001-MED-02,S001-WAT-01,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,25095,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,46.0,0.14800000000000002,2.254557042140714,1493.280847221722,0.7181803697324107
S001,25096,"S001-WAT-02,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,4,40.0,0.124,2.183932374118546,1361.280847221722,0.7270084532351817
S001,25097,"S001-MED-01,S001-WAT-02,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,25098,"S001-MED-02,S001-WAT-02,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,25099,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,46.0,0.14800000000000002,2.254557042140714,1493.280847221722,0.7181803697324107
S001,25100,"S001-WAT-01,S001-WAT-02,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,25101,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25102,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25103,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,25104,"S001-WAT-03,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,4,40.0,0.124,2.183932374118546,1361.280847221722,0.7270084532351817
S001,25105,"S001-MED-01,S001-WAT-03,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,25106,"S001-MED-02,S001-WAT-03,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,25107,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,46.0,0.14800000000000002,2.254557042140714,1493.280847221722,0.7181803697324107
S001,25108,"S001-WAT-01,S001-WAT-03,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,25109,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25110,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25111,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,25112,"S001-WAT-02,S001-WAT-03,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,25113,"S001-MED-01,S001-WAT-02,S001-WAT-03,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25114,"S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25115,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,25116,"S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,25117,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25118,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25119,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-03,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,25120,"S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,4,40.0,0.124,2.183932374118546,1361.280847221722,0.7270084532351817
S001,25121,"S001-MED-01,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,25122,"S001-MED-02,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,25123,"S001-MED-01,S001-MED-02,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,46.0,0.14800000000000002,2.254557042140714,1493.280847221722,0.7181803697324107
S001,25124,"S001-WAT-01,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,25125,"S001-MED-01,S001-WAT-01,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25126,"S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25127,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,25128,"S001-WAT-02,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,25129,"S001-MED-01,S001-WAT-02,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25130,"S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25131,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,25132,"S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,25133,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25134,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25135,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,25136,"S001-WAT-03,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,25137,"S001-MED-01,S001-WAT-03,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25138,"S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25139,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,25140,"S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,25141,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25142,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25143,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,25144,"S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,25145,"S001-MED-01,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25146,"S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25147,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-03,S001-WAT-04,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,25152,"S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,4,40.0,0.124,2.183932374118546,1361.280847221722,0.7270084532351817
S001,25153,"S001-MED-01,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,25154,"S001-MED-02,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,43.0,0.136,2.2177084147137887,1427.280847221722,0.7227864481607764
S001,25155,"S001-MED-01,S001-MED-02,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,46.0,0.14800000000000002,2.254557042140714,1493.280847221722,0.7181803697324107
S001,25156,"S001-WAT-01,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,25157,"S001-MED-01,S001-WAT-01,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25158,"S001-MED-02,S001-WAT-01,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25159,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,25160,"S001-WAT-02,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,25161,"S001-MED-01,S001-WAT-02,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25162,"S001-MED-02,S001-WAT-02,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25163,"S001-MED-01,S001-MED-02,S001-WAT-02,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,25164,"S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,25165,"S001-MED-01,S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25166,"S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25167,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-02,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,25168,"S001-WAT-03,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,5,54.0,0.151,2.370692596415342,1427.280847221722,0.7036634254480822
S001,25169,"S001-MED-01,S001-WAT-03,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25170,"S001-MED-02,S001-WAT-03,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,57.0,0.163,2.4223166627387327,1493.280847221722,0.6972104171576584
S001,25171,"S001-MED-01,S001-MED-02,S001-WAT-03,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,60.0,0.17500000000000002,2.47930901166091,1559.280847221722,0.6900863735423863
S001,25172,"S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
S001,25173,"S001-MED-01,S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25174,"S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,7,71.0,0.19,2.7493698221314404,1559.280847221722,0.65632877223357
S001,25175,"S001-MED-01,S001-MED-02,S001-WAT-01,S001-WAT-03,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,8,74.0,0.202,2.8456027365225545,1625.280847221722,0.6442996579346807
S001,25176,"S001-WAT-02,S001-WAT-03,S001-WAT-05,S001-WAT-08,S001-HYG-01,S001-HYG-02",C,6,68.0,0.178,2.664258020296068,1493.280847221722,0.6669677474629915
